"Data da Arrecadacao";"Conta";"Descricao da Conta";"Vinculo";"Descricao do Vinculo";"Valor Arrecadado";"Entidade"
"22/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"1235,32";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"2578,15";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"14,50";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"11,50";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"23/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"24,00";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"92,11";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"73,05";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"24/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"152,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"6,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"5,04";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"10,55";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"101,00";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"80,10";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"167,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"6,48";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"5,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"29/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"10,74";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"140,20";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"111,18";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"30/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"232,08";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"227,91";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"180,74";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"31/07/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"377,35";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"39,49";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"31,32";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"65,40";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"04/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"6,17";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"04/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"4,89";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"04/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"10,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"60,71";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"48,15";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"100,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"120,56";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"95,61";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"06/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"199,56";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"37,36";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"29,62";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"07/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"61,91";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"104,28";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"82,70";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"172,66";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"4,21";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"3,33";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"6,98";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"158,51";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"125,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"12/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"262,43";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"138,23";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"109,63";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"14/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"228,84";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"34,89";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"27,67";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"15/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"57,82";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"74,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"59,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"18/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"123,71";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"7,13";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"5,65";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"19/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"11,82";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"20/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"76,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"20/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"60,84";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"20/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"127,02";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"21/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"18,20";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"21/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"14,43";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"21/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"30,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"56,85";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"45,09";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"22/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"94,17";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"6,66";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"5,28";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"25/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"11,03";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"50,87";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"40,34";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"26/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"84,24";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"27/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"113,15";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"27/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"89,74";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"27/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"187,31";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"34,48";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"27,35";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"28/08/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"57,10";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"88,16";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"69,92";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"01/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"145,96";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"02/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"76,40";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"02/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"60,59";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"02/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"126,46";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"36,14";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"28,66";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"03/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"59,86";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"34,39";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"27,27";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"05/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"56,93";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"173,88";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"137,91";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"08/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"287,87";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"26,99";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"21,41";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"09/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"44,70";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"14,92";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010020000";" Recursos nao vinculados de Impostos - Saude";"11,83";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"10/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150070000000";" Recursos nao vinculados de Impostos - Ordinarios";"24,72";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
"11/09/2025";"4111253040000000000";"impostos sobre transmissao "inter vivos" de bens imoveis e de direitos reais sobre imoveis - Divida Ativa - Multas e Juros";"150010010000";" Recursos nao vinculados de Impostos - Educacao";"31,77";"MUNICIPIO DE RIO DO SUL - PREFEITURA"
